customer_id,segment,predicted_clv,holdout_spend,cal_frequency,recency_days
2430,Segment 0,93.46,0.0,0,485.0
2431,Segment 2,317.98,0.0,0,91.0
2432,Segment 4,1538.44,1508.01,5,99.0
2433,Segment 2,146.0,611.27,0,284.0
2434,Segment 1,111.15,0.0,2,370.0
2435,Segment 0,89.62,0.0,0,509.0
2436,Segment 4,413.65,161.74,5,203.0
2437,Segment 1,462.11,0.0,4,141.0
2438,Segment 2,180.95,0.0,0,215.0
2439,Segment 1,455.04,1023.2,6,182.0
2440,Segment 1,209.25,0.0,1,307.0
2441,Segment 4,1256.16,0.0,3,174.0
2442,Segment 2,589.36,0.0,0,16.0
2443,Segment 2,184.8,0.0,0,209.0
2444,Segment 1,178.48,0.0,0,219.0
2445,Segment 0,93.46,0.0,0,485.0
2446,Segment 1,473.54,316.17,4,126.0
2447,Segment 0,117.96,0.0,0,369.0
2448,Segment 2,157.94,2020.52,0,257.0
2449,Segment 2,342.1,0.0,2,140.0
2450,Segment 2,403.98,0.0,2,174.0
2451,Segment 2,234.24,0.0,1,181.0
2452,Segment 1,481.46,1611.44,3,177.0
2453,Segment 0,121.53,0.0,0,356.0
2454,Segment 4,828.02,0.0,6,62.0
2455,Segment 2,1099.53,1556.37,7,26.0
2456,Segment 4,3684.59,3973.33,21,15.0
2457,Segment 0,9.02,0.0,3,470.0
2458,Segment 2,355.41,0.0,3,169.0
2459,Segment 0,163.83,0.0,1,256.0
2460,Segment 1,270.11,0.0,1,180.0
2461,Segment 2,386.66,581.39,0,62.0
2462,Segment 4,740.26,1340.56,3,123.0
2463,Segment 4,569.21,496.97,5,166.0
2464,Segment 4,1203.49,461.41,7,53.0
2465,Segment 2,189.5,446.94,0,202.0
2466,Segment 1,243.38,0.0,7,300.0
2467,Segment 2,887.09,1232.61,3,11.0
2468,Segment 0,96.04,0.0,0,470.0
2469,Segment 4,844.21,2007.4,4,258.0
2470,Segment 4,753.08,1224.16,9,18.0
2471,Segment 0,103.26,168.0,0,432.0
2472,Segment 0,91.34,0.0,0,498.0
2473,Segment 2,508.11,579.19,0,30.0
2474,Segment 2,463.18,0.0,2,190.0
2475,Segment 0,163.95,0.0,1,270.0
2476,Segment 2,2215.54,440.18,5,16.0
2477,Segment 4,474.64,1452.26,6,173.0
2478,Segment 4,721.93,0.0,4,21.0
2479,Segment 4,2343.52,4352.59,6,18.0
2480,Segment 4,577.71,338.84,2,167.0
2481,Segment 0,188.2,316.88,1,200.0
2482,Segment 0,139.75,0.0,0,300.0
2483,Segment 2,345.47,0.0,0,78.0
2484,Segment 0,477.24,500.0,3,208.0
2485,Segment 2,309.64,0.0,1,204.0
2486,Segment 1,112.13,0.0,0,392.0
2487,Segment 2,620.31,1196.55,3,168.0
2488,Segment 4,277.09,107.76,3,89.0
2489,Segment 4,1361.42,747.1,7,12.0
2490,Segment 2,253.01,0.0,0,133.0
2491,Segment 0,112.37,288.18,0,391.0
2492,Segment 2,306.72,0.0,0,97.0
2493,Segment 4,427.1,320.6,3,86.0
2494,Segment 0,145.2,0.0,1,260.0
2495,Segment 4,534.84,185.36,4,4.0
2496,Segment 0,111.15,0.0,1,299.0
2497,Segment 2,203.57,0.0,0,183.0
2498,Segment 0,114.09,349.1,0,384.0
2499,Segment 2,288.26,174.32,1,109.0
2500,Segment 2,462.07,716.88,1,30.0
2501,Segment 2,359.84,0.0,0,72.0
2502,Segment 1,86.64,0.0,0,529.0
2503,Segment 4,934.6,1649.95,5,11.0
2504,Segment 0,29.68,0.0,4,499.0
2505,Segment 2,424.68,738.7,0,50.0
2506,Segment 2,268.68,0.0,0,121.0
2507,Segment 4,863.21,1699.94,3,47.0
2508,Segment 0,192.9,0.0,1,233.0
2509,Segment 0,227.68,0.0,5,242.0
2510,Segment 4,1093.18,211.0,7,23.0
2511,Segment 4,514.45,0.0,5,131.0
2512,Segment 0,94.84,43.5,1,389.0
2513,Segment 2,342.24,0.0,1,62.0
2514,Segment 4,433.56,0.0,3,208.0
2515,Segment 1,500.06,769.94,4,65.0
2516,Segment 0,228.45,93.78,2,195.0
2517,Segment 1,156.14,0.0,1,275.0
2518,Segment 0,136.1,0.0,0,310.0
2519,Segment 1,123.54,171.19,0,349.0
2520,Segment 1,562.98,0.0,1,21.0
2521,Segment 4,600.22,734.52,6,8.0
2522,Segment 2,454.51,583.65,0,42.0
2523,Segment 4,176.16,0.0,1,70.0
2524,Segment 0,258.96,0.0,2,212.0
2525,Segment 2,589.36,257.88,0,16.0
2526,Segment 4,339.93,0.0,2,204.0
2527,Segment 2,404.77,0.0,0,56.0
2528,Segment 4,705.61,2752.03,7,128.0
2529,Segment 4,167.5,0.0,1,72.0
2530,Segment 4,175.61,0.0,2,184.0
2531,Segment 4,252.19,0.0,3,138.0
2532,Segment 4,240.61,0.0,1,120.0
2533,Segment 1,367.48,626.95,0,69.0
2534,Segment 0,153.47,0.0,1,242.0
2535,Segment 2,433.47,291.48,3,72.0
2536,Segment 0,171.97,0.0,1,170.0
2537,Segment 0,109.08,0.0,0,405.0
2538,Segment 4,647.8,0.0,8,91.0
2539,Segment 2,364.9,0.0,0,70.0
2540,Segment 2,184.15,161.64,0,210.0
2541,Segment 0,178.23,0.0,1,225.0
2542,Segment 2,221.76,0.0,0,162.0
2543,Segment 0,167.93,0.0,1,268.0
2544,Segment 2,159.87,234.6,0,253.0
2545,Segment 2,237.97,0.0,0,146.0
2546,Segment 4,2839.31,2102.71,25,41.0
2547,Segment 4,223.87,334.53,2,197.0
2548,Segment 1,190.89,439.71,0,200.0
2549,Segment 1,163.38,504.5,0,246.0
2550,Segment 0,114.34,0.0,0,383.0
2551,Segment 4,318.18,454.48,1,188.0
2552,Segment 2,160.37,1465.2,0,252.0
2553,Segment 0,109.54,0.0,0,403.0
2554,Segment 2,652.22,0.0,2,188.0
2555,Segment 0,98.4,0.0,0,457.0
2556,Segment 0,114.34,1399.92,0,383.0
2557,Segment 0,84.95,0.0,0,541.0
2558,Segment 4,555.36,905.5,1,277.0
2559,Segment 2,184.8,0.0,0,209.0
2560,Segment 4,1437.22,5091.28,8,58.0
2561,Segment 4,286.35,114.31,4,74.0
2562,Segment 0,168.81,3559.21,1,348.0
2563,Segment 4,797.04,1296.37,4,144.0
2564,Segment 0,127.77,0.0,0,335.0
2565,Segment 0,93.13,0.0,0,487.0
2566,Segment 0,161.57,91.32,3,264.0
2567,Segment 4,548.32,741.77,5,19.0
2568,Segment 1,167.58,0.0,0,238.0
2569,Segment 2,1289.99,1455.17,1,26.0
2570,Segment 4,983.59,1012.16,5,57.0
2571,Segment 4,445.8,1280.58,2,286.0
2572,Segment 2,200.43,0.0,0,187.0
2573,Segment 0,101.85,0.0,0,439.0
2574,Segment 4,2323.79,291.6,7,127.0
2575,Segment 4,4450.41,7425.74,21,18.0
2576,Segment 0,86.36,0.0,0,531.0
2577,Segment 2,217.49,0.0,1,212.0
2578,Segment 1,1402.51,3348.16,4,83.0
2579,Segment 4,134.23,0.0,1,170.0
2580,Segment 0,131.25,52.83,2,328.0
2581,Segment 2,467.81,972.08,2,189.0
2582,Segment 2,985.62,371.16,2,27.0
2583,Segment 2,199.67,0.0,0,188.0
2584,Segment 2,247.01,0.0,0,138.0
2585,Segment 0,191.34,19.8,2,167.0
2586,Segment 4,5315.31,8603.26,20,7.0
2587,Segment 4,1084.71,1521.78,10,33.0
2588,Segment 2,194.45,0.0,0,195.0
2589,Segment 2,458.54,0.0,0,41.0
2590,Segment 4,1004.91,938.23,9,23.0
2591,Segment 2,243.53,0.0,1,191.0
2592,Segment 4,1724.91,1031.87,8,20.0
2593,Segment 4,1686.91,412.01,13,196.0
2594,Segment 0,107.07,440.0,0,414.0
2595,Segment 2,302.93,442.04,1,181.0
2596,Segment 4,1141.35,1528.49,12,27.0
2597,Segment 2,386.66,0.0,0,62.0
2598,Segment 2,1498.08,2004.59,7,18.0
2599,Segment 2,362.59,949.22,1,54.0
2600,Segment 4,695.39,1186.83,6,166.0
2601,Segment 0,86.07,0.0,0,533.0
2602,Segment 1,535.78,125.01,3,44.0
2603,Segment 2,179.71,0.0,0,217.0
2604,Segment 0,133.39,0.0,5,345.0
2605,Segment 2,203.57,213.3,0,183.0
2606,Segment 1,162.1,0.0,1,320.0
2607,Segment 2,233.35,0.0,1,96.0
2608,Segment 4,1936.43,1783.04,14,19.0
2609,Segment 2,206.8,153.64,0,179.0
2610,Segment 1,107.07,0.0,0,414.0
2611,Segment 4,2169.67,2527.47,16,2.0
2612,Segment 0,109.54,0.0,0,403.0
2613,Segment 4,484.38,747.41,5,124.0
2614,Segment 4,498.17,437.73,6,109.0
2615,Segment 1,416.26,436.06,3,202.0
2616,Segment 4,151.38,0.0,1,25.0
2617,Segment 2,330.1,0.0,0,85.0
2618,Segment 4,2175.04,3131.48,20,9.0
2619,Segment 1,100.28,0.0,0,447.0
2620,Segment 0,116.12,0.0,0,376.0
2621,Segment 2,187.46,0.0,0,205.0
2622,Segment 4,467.69,456.99,4,23.0
2623,Segment 4,187.88,0.0,2,159.0
2624,Segment 4,668.39,575.07,4,8.0
2625,Segment 0,112.42,0.0,1,271.0
2626,Segment 0,121.27,0.0,1,200.0
2627,Segment 4,798.79,1087.21,5,140.0
2628,Segment 4,2455.38,1640.1,18,14.0
2629,Segment 4,748.44,650.43,8,194.0
2630,Segment 4,844.2,1659.88,4,56.0
2631,Segment 0,105.01,583.24,2,426.0
2632,Segment 2,456.95,112.1,3,166.0
2633,Segment 0,104.29,0.0,0,427.0
2634,Segment 4,121.66,229.23,2,113.0
2635,Segment 2,402.67,132.25,3,121.0
2636,Segment 1,377.97,0.0,7,184.0
2637,Segment 4,1225.9,86.67,22,34.0
2638,Segment 2,518.3,379.3,0,28.0
2639,Segment 2,202.77,0.0,0,184.0
2640,Segment 4,158.64,712.36,1,207.0
2641,Segment 0,134.75,0.0,2,400.0
2642,Segment 2,448.96,568.8,3,159.0
2643,Segment 0,93.46,0.0,0,485.0
2644,Segment 2,516.37,0.0,1,63.0
2645,Segment 4,461.5,0.0,3,190.0
2646,Segment 0,90.84,0.0,2,390.0
2647,Segment 1,454.51,1503.87,0,42.0
2648,Segment 0,141.64,0.0,0,295.0
2649,Segment 1,1140.44,16.9,7,22.0
2650,Segment 0,114.34,315.72,0,383.0
2651,Segment 2,169.21,235.68,0,235.0
2652,Segment 2,396.14,312.91,1,12.0
2653,Segment 0,336.86,0.0,3,236.0
2654,Segment 4,3747.7,2027.97,21,11.0
2655,Segment 4,682.3,754.92,10,8.0
2656,Segment 1,98.58,48.48,0,456.0
2657,Segment 4,460.75,508.05,6,60.0
2658,Segment 4,1359.11,885.76,13,30.0
2659,Segment 4,451.27,0.0,8,144.0
2660,Segment 2,176.07,1093.68,0,223.0
2661,Segment 4,578.62,1231.79,14,64.0
2662,Segment 0,106.2,0.0,0,418.0
2663,Segment 1,575.13,0.0,2,245.0
2664,Segment 4,4623.16,5652.18,28,20.0
2665,Segment 2,163.38,0.0,0,246.0
2666,Segment 2,352.96,0.0,2,204.0
2667,Segment 1,700.05,669.02,2,28.0
2668,Segment 1,1885.33,747.33,7,5.0
2669,Segment 4,524.02,301.03,6,201.0
2670,Segment 2,591.31,276.73,1,14.0
2671,Segment 4,935.87,809.23,5,43.0
2672,Segment 1,320.59,393.92,1,137.0
2673,Segment 0,211.36,0.0,1,265.0
2674,Segment 4,942.64,2174.63,9,63.0
2675,Segment 0,393.85,0.0,2,258.0
2676,Segment 4,230.44,789.49,1,12.0
2677,Segment 0,99.71,0.0,0,450.0
2678,Segment 2,1255.25,1921.71,2,33.0
2679,Segment 4,10.61,0.0,12,317.0
2680,Segment 2,197.4,243.55,0,191.0
2681,Segment 2,188.82,0.0,0,203.0
2682,Segment 4,369.49,418.06,2,90.0
2683,Segment 0,175.62,223.36,3,221.0
2684,Segment 4,689.38,0.0,4,186.0
2685,Segment 1,178.26,425.32,1,259.0
2686,Segment 4,4682.72,6711.68,16,34.0
2687,Segment 4,1444.13,581.82,10,68.0
2688,Segment 0,85.51,0.0,0,537.0
2689,Segment 2,319.93,310.3,0,90.0
2690,Segment 2,585.25,380.35,1,64.0
2691,Segment 1,155.02,611.59,1,222.0
2692,Segment 2,549.57,107.6,3,54.0
2693,Segment 2,176.07,0.0,0,223.0
2694,Segment 2,759.38,0.0,1,12.0
2695,Segment 2,644.58,0.0,3,144.0
2696,Segment 1,144.56,0.0,1,329.0
2697,Segment 4,323.02,418.98,2,68.0
2698,Segment 2,432.22,337.74,3,195.0
2699,Segment 1,421.23,0.0,0,51.0
2700,Segment 2,431.37,441.64,1,28.0
2701,Segment 4,582.98,7.5,5,5.0
2702,Segment 0,143.66,306.45,1,194.0
2703,Segment 4,651.45,858.09,8,12.0
2704,Segment 4,436.64,0.0,7,125.0
2705,Segment 0,98.72,0.0,1,469.0
2706,Segment 1,220.07,386.43,2,257.0
2707,Segment 4,979.13,765.79,3,51.0
2708,Segment 0,178.99,0.0,1,280.0
2709,Segment 2,534.4,0.0,0,25.0
2710,Segment 2,362.35,478.89,0,71.0
2711,Segment 1,198.07,0.0,1,104.0
2712,Segment 2,1071.56,1619.36,2,50.0
2713,Segment 0,86.07,0.0,0,533.0
2714,Segment 4,1592.26,1030.19,6,22.0
2715,Segment 4,1505.9,1066.94,9,23.0
2716,Segment 2,235.35,278.69,1,88.0
2717,Segment 1,317.98,2446.69,0,91.0
2718,Segment 2,251.72,657.23,1,229.0
2719,Segment 2,393.75,352.7,1,203.0
2720,Segment 4,796.91,854.79,7,174.0
2721,Segment 4,705.24,600.68,6,88.0
2722,Segment 0,119.75,0.0,1,407.0
2723,Segment 0,147.24,193.75,0,281.0
2724,Segment 0,97.16,0.0,2,355.0
2725,Segment 2,157.46,0.0,0,258.0
2726,Segment 2,173.14,0.0,0,228.0
2727,Segment 2,1027.3,1589.0,3,76.0
2728,Segment 2,174.3,0.0,0,226.0
2729,Segment 0,150.85,150.6,1,169.0
2730,Segment 4,225.41,0.0,3,60.0
2731,Segment 0,96.58,0.0,0,467.0
2732,Segment 4,1792.74,3802.42,15,11.0
2733,Segment 4,340.71,0.0,2,74.0
2734,Segment 4,928.44,1076.21,10,28.0
2735,Segment 0,91.5,0.0,0,497.0
2736,Segment 0,103.26,0.0,0,432.0
2737,Segment 0,146.0,0.0,0,284.0
2738,Segment 2,359.84,0.0,0,72.0
2739,Segment 4,652.96,1354.77,2,23.0
2740,Segment 2,640.71,0.0,0,9.0
2741,Segment 1,1503.16,1268.09,6,30.0
2742,Segment 4,173.1,0.0,1,91.0
2743,Segment 2,174.88,0.0,0,225.0
2744,Segment 0,159.46,0.0,1,364.0
2745,Segment 4,792.28,772.56,7,95.0
2746,Segment 1,205.74,185.55,2,174.0
2747,Segment 0,162.76,330.03,2,261.0
2748,Segment 0,107.4,0.0,2,363.0
2749,Segment 4,728.32,216.37,9,9.0
2750,Segment 4,343.69,0.0,4,42.0
2751,Segment 0,123.83,0.0,0,348.0
2752,Segment 4,2273.22,2599.55,24,7.0
2753,Segment 0,120.96,598.73,0,358.0
2754,Segment 1,1033.45,1887.16,5,98.0
2755,Segment 4,362.75,0.0,3,172.0
2756,Segment 1,363.19,0.0,2,9.0
2757,Segment 2,192.3,0.0,0,198.0
2758,Segment 4,2221.18,1928.09,10,6.0
2759,Segment 1,257.33,0.0,1,187.0
2760,Segment 1,283.66,0.0,2,20.0
2761,Segment 1,610.38,653.45,2,14.0
2762,Segment 0,120.13,0.0,0,361.0
2763,Segment 4,545.63,0.0,8,20.0
2764,Segment 2,319.93,0.0,0,90.0
2765,Segment 4,606.42,760.8,2,8.0
2766,Segment 2,172.57,0.0,0,229.0
2767,Segment 1,164.93,0.0,0,243.0
2768,Segment 1,424.68,651.93,0,50.0
2769,Segment 4,3339.5,2199.38,29,12.0
2770,Segment 0,151.72,0.0,1,266.0
2771,Segment 0,104.29,0.0,0,427.0
2772,Segment 2,446.66,768.39,0,44.0
2773,Segment 4,459.28,946.64,5,183.0
2774,Segment 2,157.94,144.36,0,257.0
2775,Segment 3,14907.03,0.0,1,43.0
2776,Segment 4,1316.29,1852.13,11,91.0
2777,Segment 0,232.27,0.0,6,268.0
2778,Segment 2,1059.53,1575.47,4,57.0
2779,Segment 2,281.78,0.0,0,112.0
2780,Segment 4,541.34,363.87,6,54.0
2781,Segment 4,1271.23,1698.15,12,43.0
2782,Segment 2,611.16,283.84,1,21.0
2783,Segment 4,947.52,453.06,4,25.0
2784,Segment 4,317.46,0.0,6,26.0
2785,Segment 2,161.36,0.0,0,250.0
2786,Segment 4,821.76,2124.54,2,84.0
2787,Segment 0,95.34,0.0,0,474.0
2788,Segment 1,171.95,315.06,1,264.0
2789,Segment 4,4552.64,142.68,31,11.0
2790,Segment 4,17957.33,23934.0,29,5.0
2791,Segment 0,105.77,0.0,0,420.0
2792,Segment 0,151.78,0.0,2,412.0
2793,Segment 2,174.3,0.0,0,226.0
2794,Segment 2,179.71,635.68,0,217.0
2795,Segment 0,310.24,270.8,4,226.0
2796,Segment 4,152.51,0.0,1,53.0
2797,Segment 4,818.74,0.0,5,49.0
2798,Segment 2,167.04,0.0,0,239.0
2799,Segment 0,140.03,0.0,1,271.0
2800,Segment 2,396.02,72.52,1,50.0
2801,Segment 2,280.26,250.21,0,113.0
2802,Segment 2,167.58,2593.94,0,238.0
2803,Segment 0,197.12,0.0,1,275.0
2804,Segment 1,1491.36,985.13,9,5.0
2805,Segment 1,700.87,4821.0,1,225.0
2806,Segment 1,134.01,0.0,0,316.0
2807,Segment 4,602.71,0.0,4,166.0
2808,Segment 1,1053.94,389.45,3,12.0
2809,Segment 0,245.98,0.0,1,207.0
2810,Segment 4,517.52,642.32,5,76.0
2811,Segment 0,45.99,0.0,1,544.0
2812,Segment 0,359.89,610.01,5,238.0
2813,Segment 4,1334.56,1734.77,11,8.0
2814,Segment 4,761.33,367.2,3,22.0
2815,Segment 0,368.41,0.0,2,300.0
2816,Segment 2,338.45,563.92,1,142.0
2817,Segment 4,267.45,452.39,2,54.0
2818,Segment 0,337.55,415.82,2,253.0
2819,Segment 2,665.59,3323.19,0,6.0
2820,Segment 4,2015.39,2951.1,12,5.0
2821,Segment 2,332.21,484.22,0,84.0
2822,Segment 0,239.8,903.9,1,216.0
2823,Segment 4,3414.75,0.0,20,114.0
2824,Segment 4,453.14,15.9,4,12.0
2825,Segment 4,772.63,416.83,5,40.0
2826,Segment 2,1059.32,917.88,4,13.0
2827,Segment 4,1243.22,1036.38,8,62.0
2828,Segment 2,1166.48,0.0,1,15.0
2829,Segment 0,235.75,1919.23,1,201.0
2830,Segment 2,1559.61,706.52,2,20.0
2831,Segment 1,123.25,0.0,0,350.0
2832,Segment 4,693.41,0.0,2,228.0
2833,Segment 0,111.17,0.0,0,396.0
2834,Segment 4,1056.86,728.31,5,7.0
2835,Segment 2,260.61,0.0,0,127.0
2836,Segment 4,348.5,445.27,4,167.0
2837,Segment 0,44.89,0.0,1,537.0
2838,Segment 0,274.36,0.0,1,261.0
2839,Segment 4,377.12,929.36,1,18.0
2840,Segment 4,810.08,889.1,16,23.0
2841,Segment 2,203.57,0.0,0,183.0
2842,Segment 2,254.24,484.7,0,132.0
2843,Segment 2,386.66,0.0,0,62.0
2844,Segment 0,84.4,0.0,0,545.0
2845,Segment 1,976.73,952.38,2,85.0
2846,Segment 2,411.83,465.78,1,68.0
2847,Segment 0,142.42,391.98,0,293.0
2848,Segment 4,8965.73,27540.18,19,26.0
2849,Segment 4,647.04,605.8,6,26.0
2850,Segment 1,258.63,0.0,1,201.0
2851,Segment 2,283.32,0.0,0,111.0
2852,Segment 4,716.09,2164.71,5,18.0
2853,Segment 2,195.91,0.0,0,193.0
2854,Segment 4,298.65,208.59,3,96.0
2855,Segment 0,103.88,0.0,0,429.0
2856,Segment 4,279.52,234.88,3,184.0
2857,Segment 0,128.09,0.0,0,334.0
2858,Segment 2,192.63,57.5,1,5.0
2859,Segment 4,1207.84,1384.73,14,12.0
2860,Segment 2,358.31,369.73,3,14.0
2861,Segment 4,6692.18,9191.33,30,11.0
2862,Segment 2,167.58,297.0,0,238.0
2863,Segment 4,865.26,611.35,9,97.0
2864,Segment 2,166.51,0.0,0,240.0
2865,Segment 4,595.42,544.9,11,40.0
2866,Segment 4,580.75,2265.68,4,75.0
2867,Segment 4,599.0,341.87,7,12.0
2868,Segment 4,162.6,59.64,3,0.0
2869,Segment 1,338.68,1541.26,1,124.0
2870,Segment 4,379.01,581.2,2,21.0
2871,Segment 4,2017.94,2037.7,23,4.0
2872,Segment 0,112.37,0.0,0,391.0
2873,Segment 4,165.77,0.0,1,85.0
2874,Segment 2,213.14,351.44,1,204.0
2875,Segment 2,163.89,0.0,0,245.0
2876,Segment 2,230.82,316.25,1,186.0
2877,Segment 1,104.34,0.0,1,307.0
2878,Segment 4,2727.32,2243.08,13,25.0
2879,Segment 0,98.95,0.0,0,454.0
2880,Segment 2,413.12,0.0,1,217.0
2881,Segment 0,112.55,0.0,1,369.0
2882,Segment 4,360.91,0.0,3,212.0
2883,Segment 1,208.45,0.0,0,177.0
2884,Segment 1,411.63,0.0,1,120.0
2885,Segment 4,385.0,0.0,5,6.0
2886,Segment 0,98.68,0.0,1,240.0
2887,Segment 4,225.1,349.35,11,191.0
2888,Segment 0,285.81,181.09,1,224.0
2889,Segment 0,315.21,0.0,2,214.0
2890,Segment 0,198.89,135.6,1,208.0
2891,Segment 4,354.34,132.1,6,177.0
2892,Segment 0,207.95,0.0,2,202.0
2893,Segment 2,488.88,0.0,0,34.0
2894,Segment 0,94.82,0.0,0,477.0
2895,Segment 0,143.99,0.0,0,289.0
2896,Segment 2,306.83,0.0,1,61.0
2897,Segment 2,701.98,0.0,0,2.0
2898,Segment 4,1378.48,385.89,22,34.0
2899,Segment 2,209.29,0.0,0,176.0
2900,Segment 0,252.45,337.28,2,221.0
2901,Segment 0,144.96,349.75,2,259.0
2902,Segment 2,199.67,0.0,0,188.0
2903,Segment 4,1473.11,4485.12,6,35.0
2904,Segment 0,122.96,0.0,0,351.0
2905,Segment 2,956.87,884.53,4,27.0
2906,Segment 2,576.18,658.8,0,18.0
2907,Segment 0,254.19,0.0,1,298.0
2908,Segment 4,733.29,678.27,10,15.0
2909,Segment 0,7.21,0.0,6,431.0
2910,Segment 4,263.04,123.13,4,41.0
2911,Segment 0,125.62,0.0,0,342.0
2912,Segment 2,201.21,0.0,0,186.0
2913,Segment 2,184.8,0.0,0,209.0
2914,Segment 4,684.74,750.71,7,54.0
2915,Segment 4,228.03,0.0,3,55.0
2916,Segment 4,162.25,192.23,1,79.0
2917,Segment 2,209.29,311.61,0,176.0
2918,Segment 0,171.47,163.55,3,232.0
2919,Segment 0,216.19,323.03,2,204.0
2920,Segment 1,205.17,0.0,0,181.0
2921,Segment 2,205.98,0.0,0,180.0
2922,Segment 0,85.23,0.0,0,539.0
2923,Segment 2,701.98,0.0,0,2.0
2924,Segment 0,123.25,0.0,0,350.0
2925,Segment 0,98.77,0.0,0,455.0
2926,Segment 0,97.11,0.0,0,464.0
2927,Segment 0,99.33,0.0,0,452.0
2928,Segment 2,168.66,0.0,0,236.0
2929,Segment 2,1319.42,1201.37,3,22.0
2930,Segment 2,346.51,0.0,1,225.0
2931,Segment 2,435.39,0.0,0,47.0
2932,Segment 2,203.42,0.0,1,187.0
2933,Segment 4,397.51,69.28,7,9.0
2934,Segment 2,3502.69,1482.66,8,4.0
2935,Segment 2,271.49,0.0,0,119.0
2936,Segment 1,100.67,0.0,0,445.0
2937,Segment 0,83.59,0.0,1,457.0
2938,Segment 4,541.9,0.0,3,84.0
2939,Segment 0,240.83,0.0,3,173.0
2940,Segment 0,387.23,0.0,1,310.0
2941,Segment 2,170.87,955.24,0,232.0
2942,Segment 4,1478.49,1255.64,6,167.0
2943,Segment 2,430.5,294.4,1,93.0
2944,Segment 2,493.55,549.26,0,33.0
2945,Segment 4,742.17,828.99,12,19.0
2946,Segment 0,110.94,0.0,0,397.0
2947,Segment 4,1733.7,2954.14,10,11.0
2948,Segment 0,150.97,0.0,1,359.0
2949,Segment 2,173.14,428.89,0,228.0
2950,Segment 0,227.32,104.35,2,211.0
2951,Segment 0,92.64,0.0,0,490.0
2952,Segment 2,211.32,0.0,3,182.0
2953,Segment 2,200.43,0.0,0,187.0
2954,Segment 2,157.94,0.0,0,257.0
2955,Segment 0,95.87,0.0,0,471.0
2956,Segment 4,551.88,652.68,8,175.0
2957,Segment 1,157.46,0.0,0,258.0
2958,Segment 4,789.8,235.78,9,126.0
2959,Segment 2,193.73,0.0,0,196.0
2960,Segment 0,249.8,582.9,1,233.0
2961,Segment 4,223.5,0.0,1,111.0
2962,Segment 4,798.09,3113.7,8,50.0
2963,Segment 0,340.82,0.0,3,264.0
2964,Segment 1,225.03,0.0,1,174.0
2965,Segment 2,1135.99,1868.66,2,19.0
2966,Segment 4,664.2,217.65,4,28.0
2967,Segment 4,522.12,1098.78,1,240.0
2968,Segment 0,107.96,0.0,0,410.0
2969,Segment 1,1146.69,1638.68,2,62.0
2970,Segment 4,2749.46,1786.28,16,18.0
2971,Segment 0,107.29,0.0,0,413.0
2972,Segment 4,739.98,326.75,6,168.0
2973,Segment 4,1883.56,1984.6,19,41.0
2974,Segment 4,881.04,242.84,4,44.0
2975,Segment 2,198.9,168.12,0,189.0
2976,Segment 2,602.34,916.69,3,7.0
2977,Segment 0,162.45,156.78,1,359.0
2978,Segment 4,151.63,0.0,1,183.0
2979,Segment 4,581.47,390.74,5,95.0
2980,Segment 0,125.62,0.0,0,342.0
2981,Segment 2,359.15,41.99,1,204.0
2982,Segment 1,214.11,414.27,1,219.0
2983,Segment 2,176.66,0.0,0,222.0
2984,Segment 2,598.05,389.51,3,71.0
2985,Segment 4,1878.85,1304.8,11,70.0
2986,Segment 0,84.68,0.0,0,543.0
2987,Segment 2,198.9,0.0,0,189.0
2988,Segment 0,103.06,0.0,0,433.0
2989,Segment 4,1055.92,1554.37,4,167.0
2990,Segment 0,468.58,0.0,3,282.0
2991,Segment 2,1028.8,423.79,6,78.0
2992,Segment 2,289.53,0.0,1,19.0
2993,Segment 4,702.77,1329.84,3,23.0
2994,Segment 4,1824.68,339.63,12,12.0
2995,Segment 2,1139.11,0.0,9,53.0
2996,Segment 4,1017.91,2369.62,18,41.0
2997,Segment 4,330.91,1415.29,1,209.0
2998,Segment 4,8633.18,22551.08,33,0.0
2999,Segment 4,249.73,383.95,2,99.0
3000,Segment 1,948.36,657.49,5,4.0
3001,Segment 0,294.95,211.88,3,225.0
3002,Segment 0,120.52,408.9,1,204.0
3003,Segment 4,4429.27,1281.74,19,40.0
3004,Segment 2,244.33,0.0,1,203.0
3005,Segment 2,370.11,0.0,0,68.0
3006,Segment 2,752.28,219.12,1,0.0
3007,Segment 2,178.48,245.75,0,219.0
3008,Segment 4,547.55,417.95,9,26.0
3009,Segment 0,109.54,0.0,0,403.0
3010,Segment 3,18599.44,33532.02,50,7.0
3011,Segment 2,274.35,0.0,0,117.0
3012,Segment 2,407.96,242.27,0,55.0
3013,Segment 0,79.76,0.0,5,264.0
3014,Segment 4,2520.44,5502.7,15,8.0
3015,Segment 2,675.2,0.0,5,4.0
3016,Segment 0,118.22,0.0,0,368.0
3017,Segment 4,493.48,570.19,2,71.0
3018,Segment 4,494.14,0.0,4,77.0
3019,Segment 1,640.71,154.83,0,9.0
3020,Segment 0,199.23,0.0,1,231.0
3021,Segment 4,536.9,891.12,4,76.0
3022,Segment 1,361.89,1152.52,2,140.0
3023,Segment 2,800.98,97.5,6,19.0
3024,Segment 2,164.93,0.0,0,243.0
3025,Segment 4,1064.03,479.45,4,53.0
3026,Segment 0,117.69,0.0,0,370.0
3027,Segment 4,347.03,0.0,2,181.0
3028,Segment 2,342.19,1074.81,2,183.0
